Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2024-07-26 16:00:00-07:00,2024-07-26 16:00:00-07:00,2024-07-26 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,40.50687,52.81726,-8.62375,-3.68664
2024-07-26 17:00:00-07:00,2024-07-26 17:00:00-07:00,2024-07-26 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.81077,65.01524,-15.75093,-4.45354
2024-07-26 18:00:00-07:00,2024-07-26 18:00:00-07:00,2024-07-26 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.02069,75.20306,-14.88828,-4.29409
2024-07-26 19:00:00-07:00,2024-07-26 19:00:00-07:00,2024-07-26 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,113.37906,134.98953,-15.44146,-6.16902
2024-07-26 20:00:00-07:00,2024-07-26 20:00:00-07:00,2024-07-26 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.7617,79.2327,-7.99268,-3.47832
2024-07-26 21:00:00-07:00,2024-07-26 21:00:00-07:00,2024-07-26 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.09016,67.13415,-6.00953,-3.03446
2024-07-26 22:00:00-07:00,2024-07-26 22:00:00-07:00,2024-07-26 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.08249,54.01573,-3.32428,-2.60896
2024-07-26 23:00:00-07:00,2024-07-26 23:00:00-07:00,2024-07-27 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.75079,49.51826,-1.35593,-2.41154
2024-07-27 00:00:00-07:00,2024-07-27 00:00:00-07:00,2024-07-27 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.18679,44.15424,-0.36024,-1.60721
2024-07-27 01:00:00-07:00,2024-07-27 01:00:00-07:00,2024-07-27 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,40.16977,41.74839,-0.21345,-1.36517
2024-07-27 02:00:00-07:00,2024-07-27 02:00:00-07:00,2024-07-27 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,38.58088,39.93642,-0.07358,-1.28196
2024-07-27 03:00:00-07:00,2024-07-27 03:00:00-07:00,2024-07-27 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,39.16573,40.45211,0.0,-1.28638
2024-07-27 04:00:00-07:00,2024-07-27 04:00:00-07:00,2024-07-27 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,39.87169,41.20679,0.0,-1.3351
2024-07-27 05:00:00-07:00,2024-07-27 05:00:00-07:00,2024-07-27 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.23734,42.71686,-0.05704,-1.42247
2024-07-27 06:00:00-07:00,2024-07-27 06:00:00-07:00,2024-07-27 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,39.94611,41.26238,0.0,-1.31627
2024-07-27 07:00:00-07:00,2024-07-27 07:00:00-07:00,2024-07-27 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,30.69736,32.28613,-0.2263,-1.36247
2024-07-27 08:00:00-07:00,2024-07-27 08:00:00-07:00,2024-07-27 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,19.54191,22.71984,-2.00332,-1.17462
2024-07-27 09:00:00-07:00,2024-07-27 09:00:00-07:00,2024-07-27 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,12.82208,22.31691,-8.25401,-1.24082
2024-07-27 10:00:00-07:00,2024-07-27 10:00:00-07:00,2024-07-27 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,14.41518,21.07006,-5.39911,-1.25578
2024-07-27 11:00:00-07:00,2024-07-27 11:00:00-07:00,2024-07-27 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,14.00679,21.66046,-6.39519,-1.25847
2024-07-27 12:00:00-07:00,2024-07-27 12:00:00-07:00,2024-07-27 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,14.77457,21.25431,-5.19385,-1.28589
2024-07-27 13:00:00-07:00,2024-07-27 13:00:00-07:00,2024-07-27 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,15.63844,22.42449,-5.41592,-1.37014
2024-07-27 14:00:00-07:00,2024-07-27 14:00:00-07:00,2024-07-27 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,20.57573,24.39024,-2.35841,-1.4561
2024-07-27 15:00:00-07:00,2024-07-27 15:00:00-07:00,2024-07-27 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,27.98013,30.48101,-0.6903,-1.81057
2024-07-27 16:00:00-07:00,2024-07-27 16:00:00-07:00,2024-07-27 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,29.19821,31.30409,-0.3278,-1.77807
2024-07-27 17:00:00-07:00,2024-07-27 17:00:00-07:00,2024-07-27 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.01894,39.5816,-0.28276,-2.2799
2024-07-27 18:00:00-07:00,2024-07-27 18:00:00-07:00,2024-07-27 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.3589,52.6414,-1.52936,-2.75315
2024-07-27 19:00:00-07:00,2024-07-27 19:00:00-07:00,2024-07-27 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,60.76685,65.08777,-1.71091,-2.61002
2024-07-27 20:00:00-07:00,2024-07-27 20:00:00-07:00,2024-07-27 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.62836,63.50373,-1.43047,-2.44489
2024-07-27 21:00:00-07:00,2024-07-27 21:00:00-07:00,2024-07-27 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,50.67631,53.82186,-1.04649,-2.09905
2024-07-27 22:00:00-07:00,2024-07-27 22:00:00-07:00,2024-07-27 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.88368,51.15733,-0.33478,-1.93886
2024-07-27 23:00:00-07:00,2024-07-27 23:00:00-07:00,2024-07-28 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.43636,44.585,-0.43211,-1.71652
2024-07-28 00:00:00-07:00,2024-07-28 00:00:00-07:00,2024-07-28 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,38.72329,40.19134,-0.02116,-1.44689
2024-07-28 01:00:00-07:00,2024-07-28 01:00:00-07:00,2024-07-28 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,38.96887,40.25709,0.0,-1.28823
2024-07-28 02:00:00-07:00,2024-07-28 02:00:00-07:00,2024-07-28 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,38.57239,39.81049,0.0,-1.23811
2024-07-28 03:00:00-07:00,2024-07-28 03:00:00-07:00,2024-07-28 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.66,36.80842,0.0,-1.14842
2024-07-28 04:00:00-07:00,2024-07-28 04:00:00-07:00,2024-07-28 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.40187,38.57055,0.0,-1.16869
2024-07-28 05:00:00-07:00,2024-07-28 05:00:00-07:00,2024-07-28 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.91271,39.09736,0.0,-1.18465
2024-07-28 06:00:00-07:00,2024-07-28 06:00:00-07:00,2024-07-28 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,34.68868,35.76152,0.0,-1.07285
2024-07-28 07:00:00-07:00,2024-07-28 07:00:00-07:00,2024-07-28 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,23.82896,25.78431,-0.96265,-0.9927
2024-07-28 08:00:00-07:00,2024-07-28 08:00:00-07:00,2024-07-28 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,7.99919,13.94464,-5.25519,-0.69026
2024-07-28 09:00:00-07:00,2024-07-28 09:00:00-07:00,2024-07-28 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,5.52722,12.76574,-6.58364,-0.65488
2024-07-28 10:00:00-07:00,2024-07-28 10:00:00-07:00,2024-07-28 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,4.33252,10.10409,-5.20473,-0.56684
2024-07-28 11:00:00-07:00,2024-07-28 11:00:00-07:00,2024-07-28 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,5.27866,10.68353,-4.80446,-0.60041
2024-07-28 12:00:00-07:00,2024-07-28 12:00:00-07:00,2024-07-28 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,6.37424,11.61327,-4.57359,-0.66544
2024-07-28 13:00:00-07:00,2024-07-28 13:00:00-07:00,2024-07-28 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,7.31064,12.89108,-4.82632,-0.75413
2024-07-28 14:00:00-07:00,2024-07-28 14:00:00-07:00,2024-07-28 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,8.74008,14.45026,-4.88652,-0.82366
2024-07-28 15:00:00-07:00,2024-07-28 15:00:00-07:00,2024-07-28 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,14.39686,19.76644,-4.26661,-1.10297
2024-07-28 16:00:00-07:00,2024-07-28 16:00:00-07:00,2024-07-28 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,23.40683,27.81369,-2.90492,-1.50194
2024-07-28 17:00:00-07:00,2024-07-28 17:00:00-07:00,2024-07-28 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,33.82647,36.03866,-0.31655,-1.89563
2024-07-28 18:00:00-07:00,2024-07-28 18:00:00-07:00,2024-07-28 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.84504,48.86316,-0.45769,-2.56043
2024-07-28 19:00:00-07:00,2024-07-28 19:00:00-07:00,2024-07-28 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.17681,62.83389,-0.99921,-2.65787
2024-07-28 20:00:00-07:00,2024-07-28 20:00:00-07:00,2024-07-28 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,57.04142,60.08184,-0.62513,-2.41529
2024-07-28 21:00:00-07:00,2024-07-28 21:00:00-07:00,2024-07-28 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.05826,50.38302,-0.24394,-2.08082
2024-07-28 22:00:00-07:00,2024-07-28 22:00:00-07:00,2024-07-28 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.4462,47.20936,-0.01169,-1.75147
2024-07-28 23:00:00-07:00,2024-07-28 23:00:00-07:00,2024-07-29 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.81583,39.30749,-0.09625,-1.39542
2024-07-29 00:00:00-07:00,2024-07-29 00:00:00-07:00,2024-07-29 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.0,37.38306,0.00759,-1.39065
2024-07-29 01:00:00-07:00,2024-07-29 01:00:00-07:00,2024-07-29 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.0,37.20394,0.09076,-1.2947
2024-07-29 02:00:00-07:00,2024-07-29 02:00:00-07:00,2024-07-29 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,34.99511,36.2117,0.02547,-1.24206
2024-07-29 03:00:00-07:00,2024-07-29 03:00:00-07:00,2024-07-29 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,34.99231,36.15655,0.0,-1.16424
2024-07-29 04:00:00-07:00,2024-07-29 04:00:00-07:00,2024-07-29 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.10178,37.34139,0.00013,-1.23973
2024-07-29 05:00:00-07:00,2024-07-29 05:00:00-07:00,2024-07-29 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.14051,42.57971,0.0,-1.43919
2024-07-29 06:00:00-07:00,2024-07-29 06:00:00-07:00,2024-07-29 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.53736,42.93711,0.0,-1.39975
2024-07-29 07:00:00-07:00,2024-07-29 07:00:00-07:00,2024-07-29 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,32.5589,34.18257,0.0,-1.62367
2024-07-29 08:00:00-07:00,2024-07-29 08:00:00-07:00,2024-07-29 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,22.3355,26.50426,-2.66066,-1.50809
2024-07-29 09:00:00-07:00,2024-07-29 09:00:00-07:00,2024-07-29 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,20.60137,25.42374,-3.19271,-1.62966
2024-07-29 10:00:00-07:00,2024-07-29 10:00:00-07:00,2024-07-29 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,19.09139,24.48032,-3.72916,-1.65977
2024-07-29 11:00:00-07:00,2024-07-29 11:00:00-07:00,2024-07-29 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,20.05,25.40552,-3.70924,-1.64628
2024-07-29 12:00:00-07:00,2024-07-29 12:00:00-07:00,2024-07-29 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,20.64484,25.67324,-3.3391,-1.6893
2024-07-29 13:00:00-07:00,2024-07-29 13:00:00-07:00,2024-07-29 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,21.32593,26.76897,-3.687,-1.75604
2024-07-29 14:00:00-07:00,2024-07-29 14:00:00-07:00,2024-07-29 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,22.9094,28.87224,-4.16122,-1.80163
2024-07-29 15:00:00-07:00,2024-07-29 15:00:00-07:00,2024-07-29 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,28.24542,32.94049,-2.61981,-2.07525
2024-07-29 16:00:00-07:00,2024-07-29 16:00:00-07:00,2024-07-29 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,31.2689,33.45962,-0.24672,-1.944
2024-07-29 17:00:00-07:00,2024-07-29 17:00:00-07:00,2024-07-29 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,38.48957,41.11783,-0.22287,-2.40539
2024-07-29 18:00:00-07:00,2024-07-29 18:00:00-07:00,2024-07-29 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,47.24237,48.92641,-1.68405,0.0
2024-07-29 19:00:00-07:00,2024-07-29 19:00:00-07:00,2024-07-29 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,62.22192,65.49568,-0.25441,-3.01935
2024-07-29 20:00:00-07:00,2024-07-29 20:00:00-07:00,2024-07-29 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,57.28876,60.0,-0.32324,-2.388
2024-07-29 21:00:00-07:00,2024-07-29 21:00:00-07:00,2024-07-29 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,46.12024,48.49565,-0.42104,-1.95437
2024-07-29 22:00:00-07:00,2024-07-29 22:00:00-07:00,2024-07-29 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.71954,47.69407,0.0,-1.97453
2024-07-29 23:00:00-07:00,2024-07-29 23:00:00-07:00,2024-07-30 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,39.69574,41.34293,-0.00174,-1.64545
2024-07-30 00:00:00-07:00,2024-07-30 00:00:00-07:00,2024-07-30 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.92985,39.40355,0.0,-1.47369
2024-07-30 01:00:00-07:00,2024-07-30 01:00:00-07:00,2024-07-30 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.4388,36.7761,0.00503,-1.34233
2024-07-30 02:00:00-07:00,2024-07-30 02:00:00-07:00,2024-07-30 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,32.83615,34.06593,0.0,-1.22978
2024-07-30 03:00:00-07:00,2024-07-30 03:00:00-07:00,2024-07-30 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,32.92748,34.15714,0.0,-1.22966
2024-07-30 04:00:00-07:00,2024-07-30 04:00:00-07:00,2024-07-30 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,34.94317,36.26691,0.0,-1.32374
2024-07-30 05:00:00-07:00,2024-07-30 05:00:00-07:00,2024-07-30 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.5296,36.88705,0.0,-1.35744
2024-07-30 06:00:00-07:00,2024-07-30 06:00:00-07:00,2024-07-30 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.64751,36.94809,0.0,-1.30057
2024-07-30 07:00:00-07:00,2024-07-30 07:00:00-07:00,2024-07-30 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,27.07492,28.31512,0.0,-1.2402
2024-07-30 08:00:00-07:00,2024-07-30 08:00:00-07:00,2024-07-30 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,16.1965,20.61006,-3.25322,-1.16035
2024-07-30 09:00:00-07:00,2024-07-30 09:00:00-07:00,2024-07-30 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,12.38,18.24244,-4.75148,-1.11096
2024-07-30 10:00:00-07:00,2024-07-30 10:00:00-07:00,2024-07-30 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,13.6247,19.03846,-4.17055,-1.24321
2024-07-30 11:00:00-07:00,2024-07-30 11:00:00-07:00,2024-07-30 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,14.56782,19.03151,-3.21712,-1.24656
2024-07-30 12:00:00-07:00,2024-07-30 12:00:00-07:00,2024-07-30 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,15.67295,20.70825,-3.69754,-1.33775
2024-07-30 13:00:00-07:00,2024-07-30 13:00:00-07:00,2024-07-30 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,16.53112,23.05316,-5.01666,-1.50537
2024-07-30 14:00:00-07:00,2024-07-30 14:00:00-07:00,2024-07-30 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,20.23133,26.38042,-4.47393,-1.67516
2024-07-30 15:00:00-07:00,2024-07-30 15:00:00-07:00,2024-07-30 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,25.624,30.40613,-2.90303,-1.8791
2024-07-30 16:00:00-07:00,2024-07-30 16:00:00-07:00,2024-07-30 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,28.08708,30.66391,-0.81059,-1.76624
2024-07-30 17:00:00-07:00,2024-07-30 17:00:00-07:00,2024-07-30 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,30.97051,36.53492,-3.26637,-2.29805
2024-07-30 18:00:00-07:00,2024-07-30 18:00:00-07:00,2024-07-30 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.97683,50.1002,-1.49311,-2.63026
2024-07-30 19:00:00-07:00,2024-07-30 19:00:00-07:00,2024-07-30 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,57.71136,60.84511,-0.64519,-2.48857
2024-07-30 20:00:00-07:00,2024-07-30 20:00:00-07:00,2024-07-30 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,52.68085,55.54489,-0.75889,-2.10515
2024-07-30 21:00:00-07:00,2024-07-30 21:00:00-07:00,2024-07-30 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,47.86304,50.25631,-0.46342,-1.92984
2024-07-30 22:00:00-07:00,2024-07-30 22:00:00-07:00,2024-07-30 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.92761,46.9824,-0.18489,-1.8699
2024-07-30 23:00:00-07:00,2024-07-30 23:00:00-07:00,2024-07-31 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.98123,39.59516,-0.10139,-1.51253
2024-08-01 00:00:00-07:00,2024-08-01 00:00:00-07:00,2024-08-01 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,43.51655,45.39657,-0.12771,-1.75231
2024-08-01 01:00:00-07:00,2024-08-01 01:00:00-07:00,2024-08-01 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,45.18136,46.89641,-0.05492,-1.66013
2024-08-01 02:00:00-07:00,2024-08-01 02:00:00-07:00,2024-08-01 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.39081,43.901,0.0,-1.51019
2024-08-01 03:00:00-07:00,2024-08-01 03:00:00-07:00,2024-08-01 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.78162,43.24324,0.0,-1.46162
2024-08-01 04:00:00-07:00,2024-08-01 04:00:00-07:00,2024-08-01 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.28336,43.77613,0.0,-1.49277
2024-08-01 05:00:00-07:00,2024-08-01 05:00:00-07:00,2024-08-01 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.99408,44.62817,-0.08102,-1.55306
2024-08-01 06:00:00-07:00,2024-08-01 06:00:00-07:00,2024-08-01 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,48.58346,50.15809,-0.02976,-1.54487
2024-08-01 07:00:00-07:00,2024-08-01 07:00:00-07:00,2024-08-01 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,40.69448,42.71071,-0.0558,-1.96042
2024-08-01 08:00:00-07:00,2024-08-01 08:00:00-07:00,2024-08-01 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.81015,39.91178,-0.78276,-2.31887
2024-08-01 09:00:00-07:00,2024-08-01 09:00:00-07:00,2024-08-01 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,32.42088,36.75144,-2.1512,-2.17936
2024-08-01 10:00:00-07:00,2024-08-01 10:00:00-07:00,2024-08-01 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,33.31151,38.82282,-3.08877,-2.42254
2024-08-01 11:00:00-07:00,2024-08-01 11:00:00-07:00,2024-08-01 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,33.95,40.7871,-4.16555,-2.67156
2024-08-01 12:00:00-07:00,2024-08-01 12:00:00-07:00,2024-08-01 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.13732,42.14959,-4.18825,-2.82402
2024-08-01 13:00:00-07:00,2024-08-01 13:00:00-07:00,2024-08-01 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,37.12185,43.85518,-3.88713,-2.8462
2024-08-01 14:00:00-07:00,2024-08-01 14:00:00-07:00,2024-08-01 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.40195,50.39701,-5.84021,-3.15485
2024-08-01 15:00:00-07:00,2024-08-01 15:00:00-07:00,2024-08-01 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.91916,61.81255,-5.8694,-4.024
2024-08-01 16:00:00-07:00,2024-08-01 16:00:00-07:00,2024-08-01 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,52.96904,68.1174,-11.15668,-3.99168
2024-08-01 17:00:00-07:00,2024-08-01 17:00:00-07:00,2024-08-01 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.20557,80.76859,-12.09652,-4.4665
2024-08-01 18:00:00-07:00,2024-08-01 18:00:00-07:00,2024-08-01 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,91.36827,115.89389,-18.95112,-5.5745
2024-08-01 19:00:00-07:00,2024-08-01 19:00:00-07:00,2024-08-01 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,161.01051,180.9857,-12.46428,-7.51091
2024-08-01 20:00:00-07:00,2024-08-01 20:00:00-07:00,2024-08-01 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,88.0227,99.65496,-7.54641,-4.08585
2024-08-01 21:00:00-07:00,2024-08-01 21:00:00-07:00,2024-08-01 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,73.00369,78.23962,-2.21588,-3.02005
