"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-04-23 16:00:00";16.6;16.8;16.3
"2019-04-23 17:00:00";16.3;16.6;16
"2019-04-23 18:00:00";15.5;16;15
"2019-04-23 19:00:00";14.5;15;14.1
"2019-04-23 20:00:00";13.8;14.2;13.4
"2019-04-23 21:00:00";13.4;13.7;13.2
"2019-04-23 22:00:00";13;13.4;12.5
"2019-04-23 23:00:00";11.6;12.8;9.9
"2019-04-24 00:00:00";9.8;10.3;9.6
"2019-04-24 01:00:00";10;10.6;9.7
"2019-04-24 02:00:00";9.7;10.6;9.1
"2019-04-24 03:00:00";9.5;9.7;9.1
"2019-04-24 04:00:00";9.9;10.1;9.6
"2019-04-24 05:00:00";9.9;10.1;9.8
"2019-04-24 06:00:00";10.3;10.5;10
"2019-04-24 07:00:00";10.8;11.2;10.5
"2019-04-24 08:00:00";11.9;12.7;11.2
"2019-04-24 09:00:00";13.1;13.8;12.7
"2019-04-24 10:00:00";14;14.6;13.7
"2019-04-24 11:00:00";13.9;14.2;13
"2019-04-24 12:00:00";13.9;14.8;13
"2019-04-24 13:00:00";13.7;14.2;13.2
"2019-04-24 14:00:00";13.1;14.1;12.4
"2019-04-24 15:00:00";13.9;14.7;13.3
"2019-04-24 16:00:00";14.9;15.5;14.2
"2019-04-24 17:00:00";14.7;15.1;14.3
"2019-04-24 18:00:00";14.6;14.9;14.3
"2019-04-24 19:00:00";13.7;14.5;12.8
"2019-04-24 20:00:00";12.6;12.9;12.3
"2019-04-24 21:00:00";11.9;12.3;11.3
"2019-04-24 22:00:00";11.3;11.5;11
"2019-04-24 23:00:00";11;11.2;10.9
"2019-04-25 00:00:00";11.1;11.3;10.9
"2019-04-25 01:00:00";10.7;11;10.2
"2019-04-25 02:00:00";10.1;10.4;10
"2019-04-25 03:00:00";10.2;10.5;10
"2019-04-25 04:00:00";10.3;10.6;9.9
"2019-04-25 05:00:00";10.2;10.7;9.9
"2019-04-25 06:00:00";11;11.8;10.5
"2019-04-25 07:00:00";11.9;12.3;11.5
"2019-04-25 08:00:00";11.9;12.3;11.3
"2019-04-25 09:00:00";11.8;12.2;11.3
"2019-04-25 10:00:00";12.5;13.7;11.9
"2019-04-25 11:00:00";14.8;15.5;13.7
"2019-04-25 12:00:00";16.3;17.3;15.5
"2019-04-25 13:00:00";17.4;18.2;16.4
"2019-04-25 14:00:00";17.6;18.4;16.5
"2019-04-25 15:00:00";15.7;16.9;15
"2019-04-25 16:00:00";15.2;15.5;14.8
"2019-04-25 17:00:00";14.9;15.6;14.4
"2019-04-25 18:00:00";15.4;16;14.9
"2019-04-25 19:00:00";14.6;15.5;13.9
"2019-04-25 20:00:00";14.3;14.5;14.1
"2019-04-25 21:00:00";13.4;14.1;12.9
"2019-04-25 22:00:00";12.5;13.3;11.9
"2019-04-25 23:00:00";12.3;12.5;12
"2019-04-26 00:00:00";11.9;12.2;11.5
"2019-04-26 01:00:00";11.7;12;11.5
"2019-04-26 02:00:00";11.6;12.1;11.3
"2019-04-26 03:00:00";12.1;12.4;11.8
"2019-04-26 04:00:00";12.2;12.5;11.5
"2019-04-26 05:00:00";11.7;12;11.5
"2019-04-26 06:00:00";12;12.2;11.7
"2019-04-26 07:00:00";12.2;13;11.7
"2019-04-26 08:00:00";13.6;15;12.9
"2019-04-26 09:00:00";16.1;18.6;14.6
"2019-04-26 10:00:00";18.5;18.8;18.1
"2019-04-26 11:00:00";18.7;19.1;18.1
"2019-04-26 12:00:00";16;18.6;14
"2019-04-26 13:00:00";13.8;14.2;13.4
"2019-04-26 14:00:00";13;13.4;12.7
"2019-04-26 15:00:00";13.6;13.9;13
"2019-04-26 16:00:00";13.7;14;13.4
"2019-04-26 17:00:00";12.9;13.9;11.3
"2019-04-26 18:00:00";10.9;11.3;10.7
"2019-04-26 19:00:00";10.6;10.9;10.4
"2019-04-26 20:00:00";10.4;10.6;10.2
"2019-04-26 21:00:00";9.9;10.3;9.7
"2019-04-26 22:00:00";9.6;9.9;9.3
"2019-04-26 23:00:00";9.3;9.5;9.2
"2019-04-27 00:00:00";9.2;9.4;8.9
"2019-04-27 01:00:00";9;9.1;8.8
"2019-04-27 02:00:00";8.8;9;8.6
"2019-04-27 03:00:00";8.7;8.8;8.5
"2019-04-27 04:00:00";8.7;8.8;8.5
"2019-04-27 05:00:00";8.7;8.8;8.6
"2019-04-27 06:00:00";8.6;8.8;8.5
"2019-04-27 07:00:00";8.7;8.9;8.5
"2019-04-27 08:00:00";9;9.3;8.7
"2019-04-27 09:00:00";9.9;11;9.2
"2019-04-27 10:00:00";12.2;13.6;11
"2019-04-27 11:00:00";14;14.9;13.2
"2019-04-27 12:00:00";14.6;15.5;14.1
"2019-04-27 13:00:00";14.9;15.5;14.5
"2019-04-27 14:00:00";15.1;15.7;14.6
"2019-04-27 15:00:00";14.8;15.2;14.4
"2019-04-27 16:00:00";14.2;15.4;13.1
"2019-04-27 17:00:00";12.5;13;12.2
"2019-04-27 18:00:00";12.1;12.2;11.9
"2019-04-27 19:00:00";11.3;12;10.2
"2019-04-27 20:00:00";9.9;10.3;9.1
"2019-04-27 21:00:00";9.1;9.3;8.9
"2019-04-27 22:00:00";8.8;9.2;8.3
"2019-04-27 23:00:00";8.1;8.4;7.8
"2019-04-28 00:00:00";8.2;8.5;7.8
"2019-04-28 01:00:00";8.6;8.8;8.4
"2019-04-28 02:00:00";8.5;8.8;8.3
"2019-04-28 03:00:00";8.8;8.9;8.7
"2019-04-28 04:00:00";8.7;9;8.4
"2019-04-28 05:00:00";8.4;8.6;8.1
"2019-04-28 06:00:00";8.6;8.9;8.4
"2019-04-28 07:00:00";9.3;10;8.8
"2019-04-28 08:00:00";10.9;11.8;9.8
"2019-04-28 09:00:00";12.2;12.5;11.7
"2019-04-28 10:00:00";12.5;13;12
"2019-04-28 11:00:00";12.9;13.5;12.3
"2019-04-28 12:00:00";13.6;14;13.2
"2019-04-28 13:00:00";13.9;14.6;13.2
"2019-04-28 14:00:00";14.5;15;14
"2019-04-28 15:00:00";14.5;14.9;14
"2019-04-28 16:00:00";14;14.3;13.5
"2019-04-28 17:00:00";13.5;14.1;13
"2019-04-28 18:00:00";12.7;13.4;12
"2019-04-28 19:00:00";10.7;12;9.5
"2019-04-28 20:00:00";9.1;9.5;8.9
"2019-04-28 21:00:00";9.2;9.4;9
"2019-04-28 22:00:00";9.2;9.5;8.9
"2019-04-28 23:00:00";9.1;9.2;8.9
"2019-04-29 00:00:00";9.2;9.4;9.1
"2019-04-29 01:00:00";9.3;9.4;9.1
"2019-04-29 02:00:00";8.8;9.1;8.5
"2019-04-29 03:00:00";8.9;9.1;8.7
"2019-04-29 04:00:00";9;9.1;8.7
"2019-04-29 05:00:00";9.1;9.3;8.9
"2019-04-29 06:00:00";9.5;10;9.1
"2019-04-29 07:00:00";10.4;10.7;10
"2019-04-29 08:00:00";11.2;11.6;10.7
"2019-04-29 09:00:00";12.1;12.6;11.5
"2019-04-29 10:00:00";12.9;13.8;12.2
"2019-04-29 11:00:00";14.6;15.5;13.9
"2019-04-29 12:00:00";15.9;16.6;15.1
"2019-04-29 13:00:00";17.5;18.3;16.4
"2019-04-29 14:00:00";18.2;18.7;17.8
"2019-04-29 15:00:00";18.1;18.5;17.4
"2019-04-29 16:00:00";17.6;18.3;17
"2019-04-29 17:00:00";16.6;17.2;16.2
"2019-04-29 18:00:00";15.4;16.2;14.5
"2019-04-29 19:00:00";13.5;14.5;12.7
"2019-04-29 20:00:00";11.1;12.7;10
"2019-04-29 21:00:00";9.9;10.5;9.5
"2019-04-29 22:00:00";9.8;10.3;9.2
"2019-04-29 23:00:00";8.8;9.8;8.3
"2019-04-30 00:00:00";8.8;9.2;8.3
"2019-04-30 01:00:00";8.4;9;7.9
"2019-04-30 02:00:00";7.7;8.4;7.4
"2019-04-30 03:00:00";7.6;8.6;6.7
"2019-04-30 04:00:00";6.6;7.3;6.3
"2019-04-30 05:00:00";6.6;7.3;6.3
"2019-04-30 06:00:00";8.3;9.6;7.3
"2019-04-30 07:00:00";11.2;12.9;9.7
"2019-04-30 08:00:00";14.2;15.4;12.9
"2019-04-30 09:00:00";15.9;16.9;15.1
"2019-04-30 10:00:00";17;17.4;16.8
"2019-04-30 11:00:00";17.3;17.7;16.8
"2019-04-30 12:00:00";17.3;17.7;17
"2019-04-30 13:00:00";17.1;17.7;16.6
"2019-04-30 14:00:00";16.8;17.1;16.3
"2019-04-30 15:00:00";16.3;17;15.7
"2019-04-30 16:00:00";15.2;16.1;14.4
"2019-04-30 17:00:00";13.4;14.4;12.5
"2019-04-30 18:00:00";10.8;12.5;9.4
"2019-04-30 19:00:00";8.7;9.5;8
"2019-04-30 20:00:00";8;8.3;7.8
"2019-04-30 21:00:00";7.8;8;7.7
"2019-04-30 22:00:00";7.5;7.7;7.3
"2019-04-30 23:00:00";7.3;7.6;7.1
"2019-05-01 00:00:00";7.3;7.6;7.2
