"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-06-23 21:00:00";14.4;14.9;14
"2019-06-23 22:00:00";13.4;14.2;12.8
"2019-06-23 23:00:00";12.3;12.8;11.9
"2019-06-24 00:00:00";11.9;12.2;11.6
"2019-06-24 01:00:00";11.1;11.9;10.7
"2019-06-24 02:00:00";10.8;11.1;10.5
"2019-06-24 03:00:00";10.8;11.1;10.3
"2019-06-24 04:00:00";11.3;11.6;11.1
"2019-06-24 05:00:00";12.2;12.8;11.4
"2019-06-24 06:00:00";13.4;14.7;12.7
"2019-06-24 07:00:00";15.6;17.1;14.6
"2019-06-24 08:00:00";17.9;18.5;17
"2019-06-24 09:00:00";18.8;19.2;18.4
"2019-06-24 10:00:00";19.9;20.6;18.7
"2019-06-24 11:00:00";20.9;21.3;20.4
"2019-06-24 12:00:00";21.4;21.7;21
"2019-06-24 13:00:00";21.4;21.9;21.1
"2019-06-24 14:00:00";21.9;22.3;21.6
"2019-06-24 15:00:00";22.2;22.4;21.7
"2019-06-24 16:00:00";22.1;22.4;21.7
"2019-06-24 17:00:00";22.1;22.4;21.5
"2019-06-24 18:00:00";21.3;21.6;20.7
"2019-06-24 19:00:00";20.2;20.7;18.7
"2019-06-24 20:00:00";17.2;18.7;15.8
"2019-06-24 21:00:00";15.1;15.9;14.6
"2019-06-24 22:00:00";14.4;14.7;14
"2019-06-24 23:00:00";13.9;14.4;13.1
"2019-06-25 00:00:00";13.5;13.9;13
"2019-06-25 01:00:00";13.6;14;13.3
"2019-06-25 02:00:00";14.1;14.2;13.9
"2019-06-25 03:00:00";14.3;14.6;14.1
"2019-06-25 04:00:00";14.8;15.1;14.5
"2019-06-25 05:00:00";15.3;16.1;14.8
"2019-06-25 06:00:00";16.8;17.6;16
"2019-06-25 07:00:00";18;18.2;17.5
"2019-06-25 08:00:00";18.9;19.9;18
"2019-06-25 09:00:00";20.8;22.8;19.8
"2019-06-25 10:00:00";23.2;24.2;22.3
"2019-06-25 11:00:00";25.3;26;24.2
"2019-06-25 12:00:00";26.2;27.3;25.4
"2019-06-25 13:00:00";27.4;27.8;26.9
"2019-06-25 14:00:00";26.8;27.1;26.5
"2019-06-25 15:00:00";26.7;27.5;26.2
"2019-06-25 16:00:00";27.7;28;27.3
"2019-06-25 17:00:00";26.7;27.3;25.6
"2019-06-25 18:00:00";26.1;26.4;25.5
"2019-06-25 19:00:00";25.2;26.2;24.1
"2019-06-25 20:00:00";23.4;24.1;23
"2019-06-25 21:00:00";21.9;22.9;21.1
"2019-06-25 22:00:00";21.2;21.5;20.9
"2019-06-25 23:00:00";20.5;20.9;19.9
"2019-06-26 00:00:00";19.9;20.2;19.4
"2019-06-26 01:00:00";19.2;19.6;18.9
"2019-06-26 02:00:00";19.2;19.7;18.8
"2019-06-26 03:00:00";18.9;19.1;18.6
"2019-06-26 04:00:00";18.5;18.7;18.4
"2019-06-26 05:00:00";18.5;18.6;18.3
"2019-06-26 06:00:00";17.7;18.4;17
"2019-06-26 07:00:00";17.6;18.2;17
"2019-06-26 08:00:00";19;19.8;18.2
"2019-06-26 09:00:00";19.8;20.3;19.5
"2019-06-26 10:00:00";18.4;20.4;17.3
"2019-06-26 11:00:00";17;17.7;16.4
"2019-06-26 12:00:00";16.7;17;16.4
"2019-06-26 13:00:00";16;16.8;15.3
"2019-06-26 14:00:00";15.7;16.3;15.2
"2019-06-26 15:00:00";14.9;15.5;14.4
"2019-06-26 16:00:00";14.8;15.3;14.4
"2019-06-26 17:00:00";14.5;14.8;13.9
"2019-06-26 18:00:00";13.7;13.9;13.3
"2019-06-26 19:00:00";13.1;13.6;12.6
"2019-06-26 20:00:00";12;12.6;11.5
"2019-06-26 21:00:00";11.3;11.5;11
"2019-06-26 22:00:00";11.1;11.3;10.9
"2019-06-26 23:00:00";11.1;11.3;10.8
"2019-06-27 00:00:00";11.4;11.6;11.1
"2019-06-27 01:00:00";11.5;11.7;11.3
"2019-06-27 02:00:00";11.6;11.8;11.3
"2019-06-27 03:00:00";11.8;12.1;11.6
"2019-06-27 04:00:00";11.9;12;11.8
"2019-06-27 05:00:00";12.1;12.3;11.9
"2019-06-27 06:00:00";12.4;12.9;12.1
"2019-06-27 07:00:00";12.9;13.2;12.7
"2019-06-27 08:00:00";13.6;13.9;13.2
"2019-06-27 09:00:00";13.9;14.3;13.6
"2019-06-27 10:00:00";13.8;14.1;13.6
"2019-06-27 11:00:00";14.5;15.9;13.7
"2019-06-27 12:00:00";15.3;16.1;14.8
"2019-06-27 13:00:00";15.9;16.3;15.5
"2019-06-27 14:00:00";16.2;16.8;15.7
"2019-06-27 15:00:00";16.5;16.8;15.9
"2019-06-27 16:00:00";16.8;17.1;16.5
"2019-06-27 17:00:00";16.3;16.8;15.9
"2019-06-27 18:00:00";15.5;16.1;14.7
"2019-06-27 19:00:00";14.1;14.8;13.5
"2019-06-27 20:00:00";12.8;13.5;12.3
"2019-06-27 21:00:00";12.4;12.6;11.9
"2019-06-27 22:00:00";11.9;12.1;11.5
"2019-06-27 23:00:00";11.3;11.6;11
"2019-06-28 00:00:00";10.9;11.2;10.7
"2019-06-28 01:00:00";11.7;12;11.2
"2019-06-28 02:00:00";12.1;12.3;12
"2019-06-28 03:00:00";12.2;12.3;12.1
"2019-06-28 04:00:00";12.3;12.5;12.2
"2019-06-28 05:00:00";12.8;13.1;12.4
"2019-06-28 06:00:00";13.1;13.3;12.9
"2019-06-28 07:00:00";13.5;13.9;13.2
"2019-06-28 08:00:00";14.2;14.8;13.8
"2019-06-28 09:00:00";15.1;15.8;14.4
"2019-06-28 10:00:00";16.2;16.9;15.5
"2019-06-28 11:00:00";17.4;18.3;16.9
"2019-06-28 12:00:00";18.4;19;18
"2019-06-28 13:00:00";18.8;19.3;18.5
"2019-06-28 14:00:00";19;19.6;18.5
"2019-06-28 15:00:00";19.3;19.6;19
"2019-06-28 16:00:00";18.6;19.2;18
"2019-06-28 17:00:00";17.3;18;16.7
"2019-06-28 18:00:00";16.1;16.8;15.2
"2019-06-28 19:00:00";14.1;15.3;12.9
"2019-06-28 20:00:00";12.8;13.2;12.5
"2019-06-28 21:00:00";12.4;12.5;12.1
"2019-06-28 22:00:00";12;12.2;11.9
"2019-06-28 23:00:00";12;12.1;11.8
"2019-06-29 00:00:00";11.9;12;11.8
"2019-06-29 01:00:00";11.8;12.1;11.7
"2019-06-29 02:00:00";11.8;11.9;11.7
"2019-06-29 03:00:00";11.7;11.9;11.5
"2019-06-29 04:00:00";11.6;11.7;11.4
"2019-06-29 05:00:00";11.7;11.9;11.5
"2019-06-29 06:00:00";11.9;12.4;11.5
"2019-06-29 07:00:00";12.2;12.5;12
"2019-06-29 08:00:00";12.9;13.6;12.4
"2019-06-29 09:00:00";14.6;15.9;13.6
"2019-06-29 10:00:00";15.8;16.3;15.2
"2019-06-29 11:00:00";16.3;16.8;15.7
"2019-06-29 12:00:00";17.4;18.5;16.3
"2019-06-29 13:00:00";19;19.7;18.1
"2019-06-29 14:00:00";19.5;19.9;19
"2019-06-29 15:00:00";19.9;20.2;19.6
"2019-06-29 16:00:00";19.4;20.1;18.8
"2019-06-29 17:00:00";18.8;19;18.5
"2019-06-29 18:00:00";18.4;18.9;17.9
"2019-06-29 19:00:00";17.4;18.1;16.9
"2019-06-29 20:00:00";16.1;17.1;15.1
"2019-06-29 21:00:00";14.4;15.2;13.6
"2019-06-29 22:00:00";13.6;13.9;13.2
"2019-06-29 23:00:00";12.9;13.2;12.3
"2019-06-30 00:00:00";11.7;12.5;11
"2019-06-30 01:00:00";10.6;11.1;10.2
"2019-06-30 02:00:00";10.5;10.8;10
"2019-06-30 03:00:00";10.2;10.5;10
"2019-06-30 04:00:00";10.4;10.9;9.9
"2019-06-30 05:00:00";12.1;13.5;10.8
"2019-06-30 06:00:00";16.4;18.3;13.5
"2019-06-30 07:00:00";20.1;22.2;18.4
"2019-06-30 08:00:00";23.2;24.7;21.8
"2019-06-30 09:00:00";25.4;26.6;24.2
"2019-06-30 10:00:00";25.9;27;24.6
"2019-06-30 11:00:00";22.9;25.2;21.1
"2019-06-30 12:00:00";20.2;21.4;19.1
"2019-06-30 13:00:00";18.9;20.2;18
"2019-06-30 14:00:00";19;19.4;18
"2019-06-30 15:00:00";18.4;19.3;17.5
"2019-06-30 16:00:00";17.2;17.8;16.5
"2019-06-30 17:00:00";16.5;16.8;16.2
"2019-06-30 18:00:00";16.1;16.4;15.8
"2019-06-30 19:00:00";15.7;16;15.4
"2019-06-30 20:00:00";15;15.5;14.6
"2019-06-30 21:00:00";14.4;14.7;14.3
"2019-06-30 22:00:00";14.5;14.7;14.3
"2019-06-30 23:00:00";14;14.5;13.8
"2019-07-01 00:00:00";14;14.2;13.8
