"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-05-11 11:00:00";10;10.6;9.4
"2019-05-11 12:00:00";10.2;10.7;9.7
"2019-05-11 13:00:00";10.4;11;10.1
"2019-05-11 14:00:00";10.4;11.2;9.9
"2019-05-11 15:00:00";10.1;10.6;9.7
"2019-05-11 16:00:00";9.7;10.1;9.2
"2019-05-11 17:00:00";9.1;9.5;8.7
"2019-05-11 18:00:00";8.3;8.7;7.8
"2019-05-11 19:00:00";7.4;7.8;6.7
"2019-05-11 20:00:00";6.3;6.8;5.9
"2019-05-11 21:00:00";5.6;6.1;5.2
"2019-05-11 22:00:00";5.3;5.4;5.1
"2019-05-11 23:00:00";5.3;5.5;5.1
"2019-05-12 00:00:00";5.3;5.6;5.1
"2019-05-12 01:00:00";5.5;5.7;5.4
"2019-05-12 02:00:00";5.6;5.8;5.4
"2019-05-12 03:00:00";5.7;6;5.3
"2019-05-12 04:00:00";5.7;5.9;5.6
"2019-05-12 05:00:00";6;6.6;5.5
"2019-05-12 06:00:00";7.1;7.6;6.5
"2019-05-12 07:00:00";7.9;9;7.4
"2019-05-12 08:00:00";9.1;9.5;8.3
"2019-05-12 09:00:00";9.6;10.1;8.8
"2019-05-12 10:00:00";10.3;10.9;9.8
"2019-05-12 11:00:00";10.6;11;10.2
"2019-05-12 12:00:00";10.6;11.1;10.1
"2019-05-12 13:00:00";10.7;11.1;10.4
"2019-05-12 14:00:00";10.7;11.3;10
"2019-05-12 15:00:00";10.3;10.7;9.9
"2019-05-12 16:00:00";9.8;10.3;9.4
"2019-05-12 17:00:00";9.4;9.9;9
"2019-05-12 18:00:00";8.8;9.2;8.5
"2019-05-12 19:00:00";8.1;8.5;7.5
"2019-05-12 20:00:00";7.2;7.7;6.9
"2019-05-12 21:00:00";6.7;7.1;6.4
"2019-05-12 22:00:00";6.3;6.6;6
"2019-05-12 23:00:00";5.9;6.3;5.6
"2019-05-13 00:00:00";5.4;5.8;5.1
"2019-05-13 01:00:00";5;5.2;4.7
"2019-05-13 02:00:00";4.2;4.8;3.8
"2019-05-13 03:00:00";3.7;4.2;3
"2019-05-13 04:00:00";3.7;4.3;2.4
"2019-05-13 05:00:00";4.8;6.1;3.8
"2019-05-13 06:00:00";7.1;8.3;6
"2019-05-13 07:00:00";8.5;9.1;8
"2019-05-13 08:00:00";9;9.6;8.3
"2019-05-13 09:00:00";9.5;10.2;8.6
"2019-05-13 10:00:00";10.2;10.8;9.5
"2019-05-13 11:00:00";10.2;10.8;9.7
"2019-05-13 12:00:00";10.5;11.2;9.6
"2019-05-13 13:00:00";10;10.5;9.3
"2019-05-13 14:00:00";10.1;10.4;9.6
"2019-05-13 15:00:00";10.2;10.7;10
"2019-05-13 16:00:00";10.1;10.7;9.6
"2019-05-13 17:00:00";9.6;9.8;9.4
"2019-05-13 18:00:00";9.1;9.6;8.7
"2019-05-13 19:00:00";8.1;8.7;7.2
"2019-05-13 20:00:00";5.9;7.1;4.6
"2019-05-13 21:00:00";4.2;4.9;3.7
"2019-05-13 22:00:00";4.3;4.7;4
"2019-05-13 23:00:00";4.4;4.8;4.1
"2019-05-14 00:00:00";4.6;5.1;3.5
"2019-05-14 01:00:00";4.1;4.6;3.4
"2019-05-14 02:00:00";3.4;3.9;2.8
"2019-05-14 03:00:00";2.3;2.9;1.8
"2019-05-14 04:00:00";2.7;3.1;2.1
"2019-05-14 05:00:00";4.1;5.6;2.6
"2019-05-14 06:00:00";5.6;6.1;5.3
"2019-05-14 07:00:00";7.2;8.4;5.9
"2019-05-14 08:00:00";9.2;9.7;8.3
"2019-05-14 09:00:00";10.3;11.1;9.4
"2019-05-14 10:00:00";11.4;11.9;10.5
"2019-05-14 11:00:00";12.1;12.5;11.6
"2019-05-14 12:00:00";12.5;13.1;11.9
"2019-05-14 13:00:00";13.2;13.7;12.6
"2019-05-14 14:00:00";13;13.7;12.5
"2019-05-14 15:00:00";12.4;12.9;11.6
"2019-05-14 16:00:00";12;12.9;11.4
"2019-05-14 17:00:00";11.2;11.6;10.8
"2019-05-14 18:00:00";10.5;10.9;9.9
"2019-05-14 19:00:00";9.3;10;8.8
"2019-05-14 20:00:00";7.5;8.8;6.5
"2019-05-14 21:00:00";6.3;7.2;5.5
"2019-05-14 22:00:00";5.7;6.8;4.9
"2019-05-14 23:00:00";4.7;5;4.4
"2019-05-15 00:00:00";4.7;5.2;4.1
"2019-05-15 01:00:00";3.9;4.3;3.5
"2019-05-15 02:00:00";3.9;4.3;3.4
"2019-05-15 03:00:00";2.6;4.1;2
"2019-05-15 04:00:00";3.2;4.2;2.3
"2019-05-15 05:00:00";5.5;6.7;4.2
"2019-05-15 06:00:00";7.2;7.9;6.5
"2019-05-15 07:00:00";9.2;10.8;7.9
"2019-05-15 08:00:00";10.8;11.9;10
"2019-05-15 09:00:00";12;12.8;11.5
"2019-05-15 10:00:00";13.1;13.9;12.6
"2019-05-15 11:00:00";13.8;14.6;13.3
"2019-05-15 12:00:00";14.7;15.5;14
"2019-05-15 13:00:00";15;15.6;14.2
"2019-05-15 14:00:00";13.9;14.3;13.6
"2019-05-15 15:00:00";13.6;14.2;13.2
"2019-05-15 16:00:00";13.2;13.4;12.9
"2019-05-15 17:00:00";13.8;14.4;13.3
"2019-05-15 18:00:00";14.2;14.6;13.7
"2019-05-15 19:00:00";13;13.8;12
"2019-05-15 20:00:00";10.9;12;9.9
"2019-05-15 21:00:00";9.9;10.6;9.1
"2019-05-15 22:00:00";8.8;9.3;8.2
"2019-05-15 23:00:00";7.7;8.3;7.1
"2019-05-16 00:00:00";6.7;7.4;6.3
"2019-05-16 01:00:00";6.4;7.2;5.3
"2019-05-16 02:00:00";5.6;6.4;4.9
"2019-05-16 03:00:00";6.1;6.4;5
"2019-05-16 04:00:00";6.1;6.4;5.8
"2019-05-16 05:00:00";6.6;7.3;6.2
"2019-05-16 06:00:00";8.5;9.8;7.3
"2019-05-16 07:00:00";11.4;12.5;9.8
"2019-05-16 08:00:00";13.1;13.9;12.5
"2019-05-16 09:00:00";14.1;14.8;13.7
"2019-05-16 10:00:00";14.8;15.2;14.3
"2019-05-16 11:00:00";15.5;16;14.9
"2019-05-16 12:00:00";16.4;17;15.8
"2019-05-16 13:00:00";16.7;17.1;16.2
"2019-05-16 14:00:00";17;17.8;16
"2019-05-16 15:00:00";17.6;17.9;17.1
"2019-05-16 16:00:00";17.7;18.1;17.4
"2019-05-16 17:00:00";17.7;18.1;17.3
"2019-05-16 18:00:00";17.5;17.7;17
"2019-05-16 19:00:00";16.2;17.2;15
"2019-05-16 20:00:00";14.1;15;12.7
"2019-05-16 21:00:00";12.2;13;10.6
"2019-05-16 22:00:00";10.1;10.7;9.6
"2019-05-16 23:00:00";10.5;11;9.7
"2019-05-17 00:00:00";10.1;10.4;9.6
"2019-05-17 01:00:00";9.3;9.7;8.9
"2019-05-17 02:00:00";9.2;9.5;8.8
"2019-05-17 03:00:00";9.8;10.1;9.2
"2019-05-17 04:00:00";9.8;10;9.5
"2019-05-17 05:00:00";9.9;10.4;9.2
"2019-05-17 06:00:00";10.4;10.6;10.1
"2019-05-17 07:00:00";9.5;10.2;8.8
"2019-05-17 08:00:00";9.1;9.4;8.8
"2019-05-17 09:00:00";9.5;9.9;9.2
"2019-05-17 10:00:00";9.4;10;8.9
"2019-05-17 11:00:00";9.9;10.7;9.1
"2019-05-17 12:00:00";10.9;11.5;10.3
"2019-05-17 13:00:00";10.6;10.9;10.3
"2019-05-17 14:00:00";10.7;11;10.5
"2019-05-17 15:00:00";10.9;11.1;10.6
"2019-05-17 16:00:00";11.2;11.4;11
"2019-05-17 17:00:00";10.8;11.1;10.6
"2019-05-17 18:00:00";10.6;10.7;10.4
"2019-05-17 19:00:00";10.4;10.4;10.2
"2019-05-17 20:00:00";10.2;10.3;10
"2019-05-17 21:00:00";10;10.1;9.8
"2019-05-17 22:00:00";9.8;9.9;9.6
"2019-05-17 23:00:00";9.7;9.8;9.7
"2019-05-18 00:00:00";9.7;9.8;9.7
"2019-05-18 01:00:00";9.7;9.8;9.6
"2019-05-18 02:00:00";9.7;9.8;9.6
"2019-05-18 03:00:00";9.7;9.8;9.5
"2019-05-18 04:00:00";9.4;9.6;9.2
"2019-05-18 05:00:00";9.3;9.4;9.1
"2019-05-18 06:00:00";9.3;9.6;9.1
"2019-05-18 07:00:00";9.8;10.4;9.3
"2019-05-18 08:00:00";10.6;11.4;10
"2019-05-18 09:00:00";12.1;13.1;11.1
"2019-05-18 10:00:00";13.3;13.7;12.5
"2019-05-18 11:00:00";14;14.7;13.6
"2019-05-18 12:00:00";14.8;15.9;14
"2019-05-18 13:00:00";16.2;17.2;15.5
"2019-05-18 14:00:00";17.2;17.7;16.6
"2019-05-18 15:00:00";17.5;18.4;17
"2019-05-18 16:00:00";18;18.6;17.5
"2019-05-18 17:00:00";17.7;18.1;17.3
"2019-05-18 18:00:00";17;17.4;16.5
"2019-05-18 19:00:00";15.8;16.5;14.6
"2019-05-18 20:00:00";13.6;14.7;12.6
"2019-05-18 21:00:00";12.4;12.7;12
"2019-05-18 22:00:00";12.6;12.7;12.5
"2019-05-18 23:00:00";12.4;12.6;12.3
"2019-05-19 00:00:00";12.1;12.4;11.9
"2019-05-19 01:00:00";12;12;11.8
"2019-05-19 02:00:00";11.6;11.8;11.4
"2019-05-19 03:00:00";11.2;11.4;11.1
"2019-05-19 04:00:00";11.1;11.3;11
"2019-05-19 05:00:00";11.3;11.5;11.1
"2019-05-19 06:00:00";11.7;12.1;11.3
"2019-05-19 07:00:00";12.4;13;12
"2019-05-19 08:00:00";14.2;15.6;12.9
"2019-05-19 09:00:00";16.6;17.3;15.4
"2019-05-19 10:00:00";18;18.6;17.1
"2019-05-19 11:00:00";18.9;19.9;18.4
"2019-05-19 12:00:00";20.2;20.9;19.5
"2019-05-19 13:00:00";20.5;20.9;20.1
"2019-05-19 14:00:00";21.1;21.4;20.6
"2019-05-19 15:00:00";21.2;21.5;20.8
"2019-05-19 16:00:00";20.8;21.3;20.5
"2019-05-19 17:00:00";20.1;20.8;19.6
"2019-05-19 18:00:00";18.8;19.8;18.1
"2019-05-19 19:00:00";17.3;18.1;16.2
"2019-05-19 20:00:00";15.3;16.3;14.8
"2019-05-19 21:00:00";14.4;14.8;14.1
"2019-05-19 22:00:00";14.1;14.3;14
"2019-05-19 23:00:00";13.3;14;12.8
"2019-05-20 00:00:00";12.7;13.3;12.2
"2019-05-20 01:00:00";12.8;13.3;12.2
"2019-05-20 02:00:00";12.5;13.2;11.6
"2019-05-20 03:00:00";11.4;11.8;10.8
"2019-05-20 04:00:00";11.5;11.7;11.3
"2019-05-20 05:00:00";11.8;12.5;11.3
"2019-05-20 06:00:00";13.2;14.1;12.4
"2019-05-20 07:00:00";14.6;15.2;13.9
"2019-05-20 08:00:00";15.6;16.9;14.1
"2019-05-20 09:00:00";17.9;18.8;16.9
"2019-05-20 10:00:00";19.6;20.5;18.6
"2019-05-20 11:00:00";20;20.7;19.2
"2019-05-20 12:00:00";19.4;19.8;19.1
"2019-05-20 13:00:00";19.2;19.8;18.8
"2019-05-20 14:00:00";18.7;19.1;18.3
"2019-05-20 15:00:00";17.5;18.6;16.6
"2019-05-20 16:00:00";15.6;16.7;14
"2019-05-20 17:00:00";14.1;14.3;13.8
"2019-05-20 18:00:00";13.4;14;13.2
"2019-05-20 19:00:00";13;13.3;12.7
"2019-05-20 20:00:00";12.5;12.8;12.4
"2019-05-20 21:00:00";12.5;12.6;12.4
"2019-05-20 22:00:00";12.6;12.9;12.5
"2019-05-20 23:00:00";12.7;12.8;12.6
"2019-05-21 00:00:00";12.8;13;12.6
"2019-05-21 01:00:00";12.7;12.8;12.6
"2019-05-21 02:00:00";12.6;12.7;12.6
"2019-05-21 03:00:00";12.7;12.9;12.7
"2019-05-21 04:00:00";12.6;12.8;12.5
"2019-05-21 05:00:00";12.6;12.7;12.5
"2019-05-21 06:00:00";12.7;13.1;12.5
"2019-05-21 07:00:00";13.4;13.9;13
"2019-05-21 08:00:00";14.2;14.5;13.7
"2019-05-21 09:00:00";14.7;15.4;14.2
"2019-05-21 10:00:00";15.6;16;15.2
"2019-05-21 11:00:00";15.5;16;15.2
"2019-05-21 12:00:00";15.7;16.3;15.1
"2019-05-21 13:00:00";15;15.3;14.7
"2019-05-21 14:00:00";15.1;15.4;14.8
"2019-05-21 15:00:00";15.1;15.7;14.7
"2019-05-21 16:00:00";14.6;14.9;14.3
"2019-05-21 17:00:00";14;14.7;13.3
"2019-05-21 18:00:00";13;13.5;12.7
"2019-05-21 19:00:00";12.2;12.7;11.9
"2019-05-21 20:00:00";11.7;12;11.5
"2019-05-21 21:00:00";11.5;11.7;11.3
"2019-05-21 22:00:00";11.1;11.4;10.7
"2019-05-21 23:00:00";10.6;10.7;10.3
"2019-05-22 00:00:00";10.2;10.4;10.1
"2019-05-22 01:00:00";10.1;10.3;9.9
"2019-05-22 02:00:00";9.9;10.1;9.6
"2019-05-22 03:00:00";9.6;9.8;9.4
"2019-05-22 04:00:00";9.5;9.6;9.3
"2019-05-22 05:00:00";9.3;9.4;9.1
"2019-05-22 06:00:00";9.2;9.4;9
"2019-05-22 07:00:00";9.4;9.5;9.2
"2019-05-22 08:00:00";9.7;10;9.4
"2019-05-22 09:00:00";9.9;10.1;9.8
"2019-05-22 10:00:00";10;10.2;9.9
"2019-05-22 11:00:00";10.4;10.7;9.9
"2019-05-22 12:00:00";10.6;10.9;10.4
"2019-05-22 13:00:00";11;11.6;10.3
"2019-05-22 14:00:00";11.7;12.3;11.4
"2019-05-22 15:00:00";12.1;12.6;11.4
"2019-05-22 16:00:00";11.9;12.4;11.4
"2019-05-22 17:00:00";11.3;11.9;10.9
"2019-05-22 18:00:00";11;11.5;10.4
"2019-05-22 19:00:00";10.3;10.8;9.9
"2019-05-22 20:00:00";9.3;10;8.7
"2019-05-22 21:00:00";8.5;8.8;8.2
"2019-05-22 22:00:00";8.1;8.4;7.8
"2019-05-22 23:00:00";7.7;8.1;7.4
"2019-05-23 00:00:00";8.2;8.5;7.7
"2019-05-23 01:00:00";8.2;8.5;7.8
