GasDay;NG Demand DK MWh
2019-11-13 00:00:00+00:00;115128.781
2019-11-14 00:00:00+00:00;112321.163
2019-11-15 00:00:00+00:00;117771.072
2019-11-16 00:00:00+00:00;66888.514
2019-11-17 00:00:00+00:00;89466.622
2019-11-18 00:00:00+00:00;100572.459
2019-11-19 00:00:00+00:00;107627.924
2019-11-20 00:00:00+00:00;110452.883
2019-11-21 00:00:00+00:00;102478.514
2019-11-22 00:00:00+00:00;94376.258
2019-11-23 00:00:00+00:00;81812.479
2019-11-24 00:00:00+00:00;94971.646
2019-11-25 00:00:00+00:00;111466.19
2019-11-26 00:00:00+00:00;107642.952
2019-11-27 00:00:00+00:00;101647.447
2019-11-28 00:00:00+00:00;100314.152
2019-11-29 00:00:00+00:00;114012.254
2019-11-30 00:00:00+00:00;113151.995
2019-12-01 00:00:00+00:00;115693.001
2019-12-02 00:00:00+00:00;131061.555
2019-12-03 00:00:00+00:00;122979.228
2019-12-04 00:00:00+00:00;111692.083
2019-12-05 00:00:00+00:00;100091.319
2019-12-06 00:00:00+00:00;86708.403
2019-12-07 00:00:00+00:00;85557.138
2019-12-08 00:00:00+00:00;80325.685
2019-12-09 00:00:00+00:00;105885.118
2019-12-10 00:00:00+00:00;118867.249
2019-12-11 00:00:00+00:00;115681.634
2019-12-12 00:00:00+00:00;114739.674
2019-12-13 00:00:00+00:00;107614.226
2019-12-14 00:00:00+00:00;92312.144
2019-12-15 00:00:00+00:00;93501.573
2019-12-16 00:00:00+00:00;107059.993
2019-12-17 00:00:00+00:00;101569.007
2019-12-18 00:00:00+00:00;104805.581
2019-12-19 00:00:00+00:00;98939.42
2019-12-20 00:00:00+00:00;96470.044
2019-12-21 00:00:00+00:00;86158.115
2019-12-22 00:00:00+00:00;86844.739
2019-12-23 00:00:00+00:00;85245.112
2019-12-24 00:00:00+00:00;81085.235
2019-12-25 00:00:00+00:00;84281.787
2019-12-26 00:00:00+00:00;96918.855
2019-12-27 00:00:00+00:00;113680.751
2019-12-28 00:00:00+00:00;112953.388
2019-12-29 00:00:00+00:00;94200.416
2019-12-30 00:00:00+00:00;85733.155
2019-12-31 00:00:00+00:00;88992.322
